-1960,32767,-1844,19107,5255,7109
-3480,17104,4460,-11213,4318,1776
-15980,12536,12744,8270,-1202,1341
-5852,7468,-2204,-1025,8217,3318
3792,-2780,13944,-10364,-1832,-7481
4880,524,-4628,5289,-1007,-7743
4792,4740,-8204,-9850,-2579,3669
7752,5400,7940,4198,-6267,-705
68,892,-2864,-14716,6264,2521
10652,9872,17052,-4088,-6942,-2037
4356,4916,-2072,-10351,-10727,-4404
-404,1468,-2416,8751,-4982,-7183
7396,3820,-2200,-4759,-9219,-4367
1544,-6128,-4232,12928,-7792,-3307
-12040,-616,11096,2229,1086,-1525
-1368,-5216,-2776,12524,-13049,-5690
-156,2680,8936,-8649,-5869,-6032
108,-5624,-2504,14335,-7494,-3029
2560,5520,2004,-4910,-5526,-4601
-3780,3308,-5968,15541,-9399,-7044
-1540,8664,6236,1300,-4816,-5529
-6248,4300,620,-395,2431,1433
